,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
505,097955,KR7097951008,CJ제일제당 우,KOSPI,,138900,1,200,0.14,138600,139500,137400,2529,349225300,183318497300,1327433,STK
506,002020,KR7002020006,코오롱,KOSPI,,14470,2,-20,-0.14,14450,14550,14420,7973,115381240,182451855700,12626426,STK
507,015860,KR7015860000,일진홀딩스,KOSPI,,3700,1,10,0.27,3725,3725,3660,20443,75324025,182338949685,49347483,STK
508,030210,KR7030210009,다올투자증권,KOSPI,,2995,2,-80,-2.6,3075,3075,2960,55250,166536510,182124206940,60911106,STK
509,003555,KR7003551009,LG우,KOSPI,,60100,2,-400,-0.66,60800,60800,60000,3476,209304500,181297200000,3021620,STK
510,003070,KR7003070000,코오롱글로벌,KOSPI,,9570,2,-100,-1.03,9530,9720,9520,22670,217707860,181186063410,18932713,STK
511,000390,KR7000390005,삼화페인트,KOSPI,,6660,1,70,1.06,6650,6720,6610,34357,229079860,181175103540,27203469,STK
512,019680,KR7019680008,대교,KOSPI,,2160,1,60,2.86,2120,2200,2110,68496,146828330,180417070500,84702850,STK
513,003200,KR7003200003,일신방직,KOSPI,,7760,2,-210,-2.63,7970,7970,7740,90020,706577110,180187200000,23280000,STK
514,009580,KR7009580002,무림P&P,KOSPI,,2895,2,-15,-0.52,2885,2925,2865,41157,118745530,179308931500,62368324,STK
515,009155,KR7009151002,삼성전기우,KOSPI,,61200,2,-400,-0.65,62100,62100,61000,6280,386367100,177907420800,2906984,STK
516,214390,KR7214390007,경보제약,KOSPI,,7440,0,0,0.0,0,0,0,0,0,177867038400,23906860,STK
517,016450,KR7016450009,한세예스24홀딩스,KOSPI,,4460,1,10,0.22,4455,4580,4400,23763,105208900,176800000000,40000000,STK
518,081000,KR7081000002,일진다이아,KOSPI,,12430,2,-40,-0.32,12350,13350,12350,20398,256689530,176400949500,14202975,STK
519,134380,KR7134380005,미원화학,KOSPI,,80100,2,-300,-0.37,80400,80500,80100,23,1848100,176161366800,2199268,STK
520,100250,KR7100250000,진양홀딩스,KOSPI,,3150,3,0,0.0,3150,3160,3090,18683,58264985,176070169800,55895292,STK
521,002100,KR7002100006,경농,KOSPI,,9020,1,30,0.33,9050,9050,8950,13456,120976620,175703175000,19522575,STK
522,036420,KR7036420008,콘텐트리중앙,KOSPI,,9250,2,-140,-1.49,9390,9390,9110,23499,216080650,175672248960,19262308,STK
523,363280,KR7363280009,티와이홀딩스,KOSPI,,3465,2,-10,-0.29,3500,3500,3410,27664,95065965,174233120940,50429268,STK
524,006840,KR7006840003,AK홀딩스,KOSPI,,13130,1,70,0.54,13250,13250,13050,1354,17725400,173675524710,13247561,STK
525,000860,KR7000860007,강남제비스코,KOSPI,,26700,2,-300,-1.11,27300,27300,26400,6196,165186400,172900000000,6500000,STK
526,234080,KR7234080000,JW생명과학,KOSPI,,10910,2,-40,-0.37,11000,11080,10860,14655,160650110,172754984140,15834554,STK
527,210980,KR7210980009,SK디앤디,KOSPI,,9260,1,310,3.46,8910,10970,8890,2319824,23484934670,172583131140,18617382,STK
528,033920,KR7033920000,무학,KOSPI,,6040,2,-160,-2.58,6290,6290,6020,25839,158407760,172140000000,28500000,STK
529,028100,KR7028100006,동아지질,KOSPI,,12200,2,-70,-0.57,12290,12370,12180,26589,326163280,171442281200,14052646,STK
530,000320,KR7000320002,노루홀딩스,KOSPI,,12930,2,-20,-0.15,12950,12950,12760,15353,197192430,170924201860,13291151,STK
531,000105,KR7000101006,유한양행우,KOSPI,,144400,2,-19200,-11.74,163600,167000,142900,385570,59504368300,170173454000,1180940,STK
532,005680,KR7005680004,삼영전자,KOSPI,,8500,2,-20,-0.23,8470,8500,8450,16605,140662140,170000000000,20000000,STK
533,090350,KR7090350000,노루페인트,KOSPI,,8460,1,80,0.95,8360,8550,8300,92017,776274060,169000000000,20000000,STK
534,008350,KR7008350001,남선알미늄,KOSPI,,1294,2,-15,-1.15,1300,1316,1294,152844,199076664,167673737910,129079090,STK
535,010955,KR7010951002,S-Oil우,KOSPI,,41050,2,-550,-1.32,41750,42000,41000,8967,370064950,164899007000,4021927,STK
536,007860,KR7007860000,서연,KOSPI,,6910,2,-170,-2.4,7090,7100,6830,94093,650362690,162245722040,23479844,STK
537,136490,KR7136490000,선진,KOSPI,,6860,2,-10,-0.15,6850,6920,6740,17506,119173600,162176899280,23779604,STK
538,298000,KR7298000001,효성화학,KOSPI,,42550,1,50,0.12,42100,43200,41650,2615,111466950,161720739150,3791811,STK
539,101530,KR7101530004,해태제과식품,KOSPI,,5510,1,10,0.18,5560,5570,5460,17830,98260470,160433689220,29116822,STK
540,004250,KR7004250007,NPC,KOSPI,,4335,2,-210,-4.62,4605,4605,4335,33778,148867915,159915600000,36720000,STK
541,000050,KR7000050005,경방,KOSPI,,5850,2,-170,-2.82,5970,6030,5800,8588,50575260,159556871400,27415270,STK
542,011810,KR7011810009,STX,KOSPI,,5140,1,40,0.78,5220,5240,5130,83667,434027340,159432144780,31017927,STK
